tier,ps,ki,incident_id,field,comparison,extracted,ground_truth
Haiku,PS3,KI1,2026-04-01-0b4d,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-0b4d,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-0b4d,ai_system.deployer,correct,NYC Health + Hospitals,NYC Health + Hospitals
Haiku,PS3,KI1,2026-04-01-0b4d,event.event_location,correct,"New York City, United States","New York City, United States"
Haiku,PS3,KI1,2026-04-01-0b4d,harm.affected_parties,correct,patients,patients
Haiku,PS3,KI1,2026-04-01-9e43,event.event_type,correct,AI hazard,AI hazard
Haiku,PS3,KI1,2026-04-01-9e43,ai_system.system_type,missing,not stated,other
Haiku,PS3,KI1,2026-04-01-9e43,harm.harm_type,incorrect,security risk,other
Haiku,PS3,KI1,2026-04-01-9e43,harm.severity,missing,not stated,severe
Haiku,PS3,KI1,2026-04-01-9e43,event.event_date,correct,2026-04-01,2026-04-01
Haiku,PS3,KI1,2026-04-01-9e43,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-9e43,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-9e43,ai_system.deployer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-9e43,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-04-01-9e43,harm.affected_parties,hallucinated,"China, Beijing",not stated
Haiku,PS3,KI1,2026-04-01-2782,event.event_type,incorrect,AI hazard,AI incident
Haiku,PS3,KI1,2026-04-01-2782,ai_system.system_type,correct,autonomous vehicle,autonomous vehicle
Haiku,PS3,KI1,2026-04-01-2782,harm.harm_type,incorrect,safety risk,physical
Haiku,PS3,KI1,2026-04-01-2782,harm.severity,missing,not stated,minor
Haiku,PS3,KI1,2026-04-01-2782,event.event_date,correct,2026-04-01,2026-04-01
Haiku,PS3,KI1,2026-04-01-2782,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-2782,ai_system.developer,missing,not stated,Tesla
Haiku,PS3,KI1,2026-04-01-2782,ai_system.deployer,correct,Tesla and other autonomous vehicle companies,Tesla
Haiku,PS3,KI1,2026-04-01-2782,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-04-01-2782,harm.affected_parties,incorrect,public,"passengers, pedestrians"
Haiku,PS3,KI1,2026-04-01-e72a,event.event_type,incorrect,AI system causing infrastructure disruption,AI incident
Haiku,PS3,KI1,2026-04-01-e72a,ai_system.system_type,incorrect,code generation,generative AI
Haiku,PS3,KI1,2026-04-01-e72a,harm.harm_type,incorrect,system disruption,economic
Haiku,PS3,KI1,2026-04-01-e72a,harm.severity,correct,moderate,moderate
Haiku,PS3,KI1,2026-04-01-e72a,event.event_date,correct,2026-04-01,2026-04-01
Haiku,PS3,KI1,2026-04-01-e72a,ai_system.name,hallucinated,vibe coding,not stated
Haiku,PS3,KI1,2026-04-01-e72a,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-01-e72a,ai_system.deployer,hallucinated,app developers/indie developers,not stated
Haiku,PS3,KI1,2026-04-01-e72a,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-04-01-e72a,harm.affected_parties,correct,"Apple Inc., app developers","app developers, Apple"
Haiku,PS3,KI1,2026-03-31-1326,event.event_type,incorrect,AI-assisted plagiarism in journalism,AI incident
Haiku,PS3,KI1,2026-03-31-1326,ai_system.system_type,incorrect,text generation,generative AI
Haiku,PS3,KI1,2026-03-31-1326,harm.harm_type,incorrect,intellectual property violation,rights violation
Haiku,PS3,KI1,2026-03-31-1326,harm.severity,missing,not stated,moderate
Haiku,PS3,KI1,2026-03-31-1326,event.event_date,correct,2026-03-31,2026-03-31
Haiku,PS3,KI1,2026-03-31-1326,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-03-31-1326,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-03-31-1326,ai_system.deployer,hallucinated,Alex Preston,not stated
Haiku,PS3,KI1,2026-03-31-1326,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-03-31-1326,harm.affected_parties,correct,"The New York Times, The Guardian","The Guardian, original reviewer"
Haiku,PS3,KI1,2026-03-31-f6f8,event.event_type,incorrect,Security vulnerability - Excessive default permissions,AI incident
Haiku,PS3,KI1,2026-03-31-f6f8,ai_system.system_type,correct,AI agent,ai agent
Haiku,PS3,KI1,2026-03-31-f6f8,harm.harm_type,incorrect,"Unauthorized access to sensitive customer data and proprietary code, infrastructure exposure, intellectual property theft",rights violation
Haiku,PS3,KI1,2026-03-31-f6f8,harm.severity,missing,not stated,significant
Haiku,PS3,KI1,2026-03-31-f6f8,event.event_date,correct,2026-03-31,2026-03-31
Haiku,PS3,KI1,2026-03-31-f6f8,ai_system.name,correct,Vertex AI Agent Engine,Vertex AI Agent Engine
Haiku,PS3,KI1,2026-03-31-f6f8,ai_system.developer,correct,Google,Google
Haiku,PS3,KI1,2026-03-31-f6f8,ai_system.deployer,correct,Google Cloud,Google Cloud
Haiku,PS3,KI1,2026-03-31-f6f8,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-03-31-f6f8,harm.affected_parties,correct,"Google customers, Google",Google Cloud customers
Haiku,PS3,KI1,2026-03-31-c2e0,event.event_type,correct,AI hazard,AI hazard
Haiku,PS3,KI1,2026-03-31-c2e0,ai_system.system_type,incorrect,autonomous weapon system,autonomous vehicle
Haiku,PS3,KI1,2026-03-31-c2e0,harm.harm_type,incorrect,autonomous weapon system risk,physical
Haiku,PS3,KI1,2026-03-31-c2e0,harm.severity,missing,not stated,moderate
Haiku,PS3,KI1,2026-03-31-c2e0,event.event_date,correct,2026-03-31,2026-03-31
Haiku,PS3,KI1,2026-03-31-c2e0,ai_system.name,correct,Lumberjack,Lumberjack
Haiku,PS3,KI1,2026-03-31-c2e0,ai_system.developer,correct,Northrop Grumman,Northrop Grumman
Haiku,PS3,KI1,2026-03-31-c2e0,ai_system.deployer,correct,US Army's 101st Airborne Division,US Army
Haiku,PS3,KI1,2026-03-31-c2e0,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-03-31-c2e0,harm.affected_parties,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-03-31-928f,event.event_type,incorrect,Model theft and source code leak,AI incident
Haiku,PS3,KI1,2026-03-31-928f,ai_system.system_type,incorrect,language model,generative AI
Haiku,PS3,KI1,2026-03-31-928f,harm.harm_type,incorrect,"intellectual property theft, data breach",economic
Haiku,PS3,KI1,2026-03-31-928f,harm.severity,missing,not stated,moderate
Haiku,PS3,KI1,2026-03-31-928f,event.event_date,correct,2026-03-31,2026-03-31
Haiku,PS3,KI1,2026-03-31-928f,ai_system.name,correct,"Claude, Claude Code","Claude, Claude Code"
Haiku,PS3,KI1,2026-03-31-928f,ai_system.developer,correct,Anthropic,Anthropic
Haiku,PS3,KI1,2026-03-31-928f,ai_system.deployer,missing,not stated,Anthropic
Haiku,PS3,KI1,2026-03-31-928f,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-03-31-928f,harm.affected_parties,correct,Anthropic,Anthropic
Haiku,PS3,KI1,2026-03-31-e055,event.event_type,incorrect,Supply chain attack,AI incident
Haiku,PS3,KI1,2026-03-31-e055,ai_system.system_type,incorrect,Open-source AI tool,other
Haiku,PS3,KI1,2026-03-31-e055,harm.harm_type,incorrect,Data breach,economic
Haiku,PS3,KI1,2026-03-31-e055,harm.severity,incorrect,High,severe
Haiku,PS3,KI1,2026-03-31-e055,event.event_date,correct,2026-03-31,2026-03-31
Haiku,PS3,KI1,2026-03-31-e055,ai_system.name,correct,LiteLLM,LiteLLM
Haiku,PS3,KI1,2026-03-31-e055,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-03-31-e055,ai_system.deployer,correct,Mercor,Mercor
Haiku,PS3,KI1,2026-03-31-e055,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-03-31-e055,harm.affected_parties,correct,"Thousands of firms, Mercor","Mercor customers, thousands of firms"
Haiku,PS3,KI1,2026-03-31-01b6,event.event_type,incorrect,Fatal crashes,AI incident
Haiku,PS3,KI1,2026-03-31-01b6,ai_system.system_type,incorrect,Advanced driver-assistance system,autonomous vehicle
Haiku,PS3,KI1,2026-03-31-01b6,harm.harm_type,incorrect,Death,physical
Haiku,PS3,KI1,2026-03-31-01b6,harm.severity,correct,Severe,severe
Haiku,PS3,KI1,2026-03-31-01b6,event.event_date,incorrect,2024,2026-03-31
Haiku,PS3,KI1,2026-03-31-01b6,ai_system.name,correct,BlueCruise,BlueCruise
Haiku,PS3,KI1,2026-03-31-01b6,ai_system.developer,correct,Ford Motor Company,Ford
Haiku,PS3,KI1,2026-03-31-01b6,ai_system.deployer,correct,Ford Motor Company,Ford
Haiku,PS3,KI1,2026-03-31-01b6,event.event_location,correct,"San Antonio and Philadelphia, United States","San Antonio and Philadelphia, United States"
Haiku,PS3,KI1,2026-03-31-01b6,harm.affected_parties,correct,Vehicle occupants (fatalities),vehicle occupants
Haiku,PS3,KI1,2026-04-17-f5bd,event.event_type,correct,AI hazard,AI hazard
Haiku,PS3,KI1,2026-04-17-f5bd,ai_system.system_type,missing,not stated,generative AI
Haiku,PS3,KI1,2026-04-17-f5bd,harm.harm_type,incorrect,vulnerability exploitation,economic
Haiku,PS3,KI1,2026-04-17-f5bd,harm.severity,missing,not stated,significant
Haiku,PS3,KI1,2026-04-17-f5bd,event.event_date,correct,2026-04-17,2026-04-17
Haiku,PS3,KI1,2026-04-17-f5bd,ai_system.name,correct,Claude Mythos,Claude Mythos
Haiku,PS3,KI1,2026-04-17-f5bd,ai_system.developer,missing,not stated,Anthropic
Haiku,PS3,KI1,2026-04-17-f5bd,ai_system.deployer,true_negative,not stated,not stated
Haiku,PS3,KI1,2026-04-17-f5bd,event.event_location,correct,United States,United States
Haiku,PS3,KI1,2026-04-17-f5bd,harm.affected_parties,correct,Cal.com and open-source software ecosystem,open-source software community
Haiku,PS3,KI2,2026-04-10-eb21,event.event_type,correct,AI hazard,AI hazard
Haiku,PS3,KI2,2026-04-10-eb21,ai_system.system_type,incorrect,other,generative AI
Haiku,PS3,KI2,2026-04-10-eb21,harm.harm_type,correct,economic,economic
Haiku,PS3,KI2,2026-04-10-eb21,harm.severity,correct,significant,significant
Haiku,PS3,KI2,2026-04-10-eb21,event.event_date,correct,2026-04-10,2026-04-10
Haiku,PS3,KI2,2026-04-10-eb21,ai_system.name,correct,Mythos,Mythos
Haiku,PS3,KI2,2026-04-10-eb21,ai_system.developer,correct,Anthropic,Anthropic
Haiku,PS3,KI2,2026-04-10-eb21,ai_system.deployer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-10-eb21,event.event_location,correct,United States,"Washington, United States"
Haiku,PS3,KI2,2026-04-10-eb21,harm.affected_parties,correct,Financial institutions and banks,financial institutions
Haiku,PS3,KI2,2026-04-10-0818,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-10-0818,ai_system.system_type,correct,other,other
Haiku,PS3,KI2,2026-04-10-0818,harm.harm_type,correct,environmental,environmental
Haiku,PS3,KI2,2026-04-10-0818,harm.severity,correct,significant,significant
Haiku,PS3,KI2,2026-04-10-0818,event.event_date,correct,2026-04-10,2026-04-10
Haiku,PS3,KI2,2026-04-10-0818,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-10-0818,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-10-0818,ai_system.deployer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-10-0818,event.event_location,correct,"St. Louis, United States","St. Louis, United States"
Haiku,PS3,KI2,2026-04-10-0818,harm.affected_parties,correct,marginalized communities near coal facilities in North St. Louis,marginalized communities near coal facilities
Haiku,PS3,KI2,2026-04-10-2b35,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-10-2b35,ai_system.system_type,correct,ai agent,ai agent
Haiku,PS3,KI2,2026-04-10-2b35,harm.harm_type,correct,rights violation,rights violation
Haiku,PS3,KI2,2026-04-10-2b35,harm.severity,incorrect,significant,moderate
Haiku,PS3,KI2,2026-04-10-2b35,event.event_date,correct,2026-04-10,2026-04-10
Haiku,PS3,KI2,2026-04-10-2b35,ai_system.name,correct,Luna,Luna
Haiku,PS3,KI2,2026-04-10-2b35,ai_system.developer,incorrect,Anthropic and Google,"Anthropic, Google"
Haiku,PS3,KI2,2026-04-10-2b35,ai_system.deployer,correct,Andon Market,Andon Market
Haiku,PS3,KI2,2026-04-10-2b35,event.event_location,correct,San Francisco,"San Francisco, United States"
Haiku,PS3,KI2,2026-04-10-2b35,harm.affected_parties,correct,employees of Andon Market,Andon Market employees
Haiku,PS3,KI2,2026-04-10-9248,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-10-9248,ai_system.system_type,correct,recommendation system,recommendation system
Haiku,PS3,KI2,2026-04-10-9248,harm.harm_type,correct,psychological,psychological
Haiku,PS3,KI2,2026-04-10-9248,harm.severity,correct,significant,significant
Haiku,PS3,KI2,2026-04-10-9248,event.event_date,correct,2026-04-10,2026-04-10
Haiku,PS3,KI2,2026-04-10-9248,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-10-9248,ai_system.developer,correct,Meta Platforms,Meta Platforms
Haiku,PS3,KI2,2026-04-10-9248,ai_system.deployer,correct,Meta Platforms,Meta Platforms
Haiku,PS3,KI2,2026-04-10-9248,event.event_location,correct,"Massachusetts, United States","Massachusetts, United States"
Haiku,PS3,KI2,2026-04-10-9248,harm.affected_parties,correct,"young users, adolescents",adolescents
Haiku,PS3,KI2,2026-04-09-257d,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-09-257d,ai_system.system_type,correct,chatbot,chatbot
Haiku,PS3,KI2,2026-04-09-257d,harm.harm_type,correct,physical,physical
Haiku,PS3,KI2,2026-04-09-257d,harm.severity,correct,severe,severe
Haiku,PS3,KI2,2026-04-09-257d,event.event_date,correct,2026-04-09,2026-04-09
Haiku,PS3,KI2,2026-04-09-257d,ai_system.name,correct,ChatGPT,ChatGPT
Haiku,PS3,KI2,2026-04-09-257d,ai_system.developer,correct,OpenAI,OpenAI
Haiku,PS3,KI2,2026-04-09-257d,ai_system.deployer,missing,not stated,OpenAI
Haiku,PS3,KI2,2026-04-09-257d,event.event_location,correct,United States,"Florida, United States"
Haiku,PS3,KI2,2026-04-09-257d,harm.affected_parties,correct,Florida State University community members,Florida State University
Haiku,PS3,KI2,2026-04-08-2422,event.event_type,correct,AI hazard,AI hazard
Haiku,PS3,KI2,2026-04-08-2422,ai_system.system_type,incorrect,decision support,generative AI
Haiku,PS3,KI2,2026-04-08-2422,harm.harm_type,correct,economic,economic
Haiku,PS3,KI2,2026-04-08-2422,harm.severity,incorrect,significant,moderate
Haiku,PS3,KI2,2026-04-08-2422,event.event_date,correct,2026-04-08,2026-04-08
Haiku,PS3,KI2,2026-04-08-2422,ai_system.name,correct,Claude Mythos,Claude Mythos
Haiku,PS3,KI2,2026-04-08-2422,ai_system.developer,correct,Anthropic,Anthropic
Haiku,PS3,KI2,2026-04-08-2422,ai_system.deployer,missing,not stated,defensive industry consortium
Haiku,PS3,KI2,2026-04-08-2422,event.event_location,correct,United States,United States
Haiku,PS3,KI2,2026-04-08-2422,harm.affected_parties,missing,not stated,"software industry, general public"
Haiku,PS3,KI2,2026-04-08-347d,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-08-347d,ai_system.system_type,correct,generative AI,generative AI
Haiku,PS3,KI2,2026-04-08-347d,harm.harm_type,incorrect,other,"rights violation, reputational"
Haiku,PS3,KI2,2026-04-08-347d,harm.severity,incorrect,moderate,significant
Haiku,PS3,KI2,2026-04-08-347d,event.event_date,correct,2026-04-08,2026-04-08
Haiku,PS3,KI2,2026-04-08-347d,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-08-347d,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-08-347d,ai_system.deployer,hallucinated,Alexis Martínez-Arizala,not stated
Haiku,PS3,KI2,2026-04-08-347d,event.event_location,correct,United States,"Florida, United States"
Haiku,PS3,KI2,2026-04-08-347d,harm.affected_parties,incorrect,"Law enforcement officers, two Black men depicted in the video","law enforcement, general public"
Haiku,PS3,KI2,2026-04-08-99e2,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-08-99e2,ai_system.system_type,correct,ai agent,ai agent
Haiku,PS3,KI2,2026-04-08-99e2,harm.harm_type,correct,economic,"economic, reputational"
Haiku,PS3,KI2,2026-04-08-99e2,harm.severity,correct,significant,significant
Haiku,PS3,KI2,2026-04-08-99e2,event.event_date,correct,2026-04-08,2026-04-08
Haiku,PS3,KI2,2026-04-08-99e2,ai_system.name,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-08-99e2,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-08-99e2,ai_system.deployer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-08-99e2,event.event_location,correct,United States,United States
Haiku,PS3,KI2,2026-04-08-99e2,harm.affected_parties,correct,organizations,organizations using AI agents
Haiku,PS3,KI2,2026-04-07-8e86,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-07-8e86,ai_system.system_type,incorrect,other,generative AI
Haiku,PS3,KI2,2026-04-07-8e86,harm.harm_type,correct,economic,"economic, reputational"
Haiku,PS3,KI2,2026-04-07-8e86,harm.severity,correct,significant,significant
Haiku,PS3,KI2,2026-04-07-8e86,event.event_date,correct,2026-04-07,2026-04-07
Haiku,PS3,KI2,2026-04-07-8e86,ai_system.name,correct,"Claude Code, Claude Mythos Preview","Claude Code, Claude Mythos Preview"
Haiku,PS3,KI2,2026-04-07-8e86,ai_system.developer,correct,Anthropic,Anthropic
Haiku,PS3,KI2,2026-04-07-8e86,ai_system.deployer,missing,not stated,Anthropic
Haiku,PS3,KI2,2026-04-07-8e86,event.event_location,correct,United States,United States
Haiku,PS3,KI2,2026-04-07-8e86,harm.affected_parties,correct,Anthropic,"Anthropic, software industry"
Haiku,PS3,KI2,2026-04-07-8b71,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-07-8b71,ai_system.system_type,correct,generative AI,generative AI
Haiku,PS3,KI2,2026-04-07-8b71,harm.harm_type,correct,economic,economic
Haiku,PS3,KI2,2026-04-07-8b71,harm.severity,correct,severe,severe
Haiku,PS3,KI2,2026-04-07-8b71,event.event_date,correct,2026-04-07,2026-04-07
Haiku,PS3,KI2,2026-04-07-8b71,ai_system.name,correct,EvilTokens,EvilTokens
Haiku,PS3,KI2,2026-04-07-8b71,ai_system.developer,true_negative,not stated,not stated
Haiku,PS3,KI2,2026-04-07-8b71,ai_system.deployer,hallucinated,cybercriminals,not stated
Haiku,PS3,KI2,2026-04-07-8b71,event.event_location,correct,United States,United States
Haiku,PS3,KI2,2026-04-07-8b71,harm.affected_parties,correct,"Microsoft account holders, organizations using Microsoft services","Microsoft account holders, businesses"
Haiku,PS3,KI2,2026-04-07-41ba,event.event_type,correct,AI incident,AI incident
Haiku,PS3,KI2,2026-04-07-41ba,ai_system.system_type,correct,facial recognition,facial recognition
Haiku,PS3,KI2,2026-04-07-41ba,harm.harm_type,correct,rights violation,"rights violation, psychological, physical"
Haiku,PS3,KI2,2026-04-07-41ba,harm.severity,correct,severe,severe
